
$PEDESTRIAN:NO;SIMSEC;SPEED;PEDTYPE;COORDFRONTX;COORDFRONTY;COORDFRONTZ;ORIENTATIONANGLE
20;39.65;4.07;100;10.469;-3.156;0.000;351.463
21;39.65;2.89;200;61.736;-4.256;0.000;177.204
22;39.65;3.52;200;8.606;-3.992;0.000;356.960
23;39.65;3.71;200;60.314;-5.238;0.000;177.390
24;39.65;2.63;200;62.555;-5.249;0.000;188.338
25;39.65;4.04;200;3.991;-1.902;0.000;331.323
26;39.65;1.68;100;65.476;-5.011;0.000;126.926
1;39.70;3.96;100;22.302;-4.740;0.000;181.448
2;39.70;4.28;200;42.892;-3.467;0.000;1.422
3;39.70;4.79;100;21.414;-2.852;0.000;178.523
4;39.70;4.91;100;22.591;-2.821;0.000;177.053
5;39.70;3.23;200;22.525;-3.929;0.000;15.933
6;39.70;4.21;100;23.030;-4.694;0.000;178.735
7;39.70;5.60;100;42.959;-4.460;0.000;356.693
8;39.70;4.65;100;25.127;-4.549;0.000;178.296
9;39.70;3.71;100;28.798;-3.713;0.000;353.202
10;39.70;5.25;100;35.977;-3.626;0.000;359.702
11;39.70;2.59;200;47.329;-3.680;0.000;180.742
12;39.70;5.79;100;30.117;-4.738;0.000;180.713
13;39.70;5.74;100;29.118;-2.998;0.000;357.850
14;39.70;3.54;200;20.723;-4.011;0.000;2.222
15;39.70;3.08;200;53.217;-4.591;0.000;180.092
16;39.70;3.45;200;17.990;-4.171;0.000;356.972
17;39.70;3.50;200;49.590;-3.752;0.000;181.113
18;39.70;3.78;100;11.261;-2.782;0.000;359.209
19;39.70;3.73;200;12.775;-4.102;0.000;0.043
20;39.70;4.06;100;10.524;-3.165;0.000;351.438
21;39.70;2.88;200;61.696;-4.254;0.000;177.250
22;39.70;3.51;200;8.654;-3.995;0.000;357.044
23;39.70;3.70;200;60.262;-5.236;0.000;177.492
24;39.70;2.62;200;62.519;-5.255;0.000;188.444
25;39.70;4.09;200;4.041;-1.929;0.000;331.470
26;39.70;2.09;100;65.423;-5.024;0.000;139.767
1;39.75;3.98;100;22.247;-4.744;0.000;182.067
2;39.75;4.25;200;42.951;-3.461;0.000;2.827
3;39.75;4.79;100;21.347;-2.851;0.000;178.597
4;39.75;4.94;100;22.522;-2.816;0.000;176.900
5;39.75;3.23;200;22.568;-3.916;0.000;16.059
6;39.75;4.20;100;22.972;-4.697;0.000;179.171
7;39.75;5.61;100;43.037;-4.465;0.000;356.575
8;39.75;4.65;100;25.063;-4.552;0.000;179.252
9;39.75;3.69;100;28.849;-3.718;0.000;353.405
10;39.75;5.25;100;36.050;-3.626;0.000;359.695
11;39.75;2.58;200;47.293;-3.682;0.000;181.078
12;39.75;5.80;100;30.037;-4.737;0.000;180.194
13;39.75;5.76;100;29.198;-3.001;0.000;357.751
14;39.75;3.55;200;20.772;-4.008;0.000;2.562
15;39.75;3.08;200;53.174;-4.591;0.000;179.933
16;39.75;3.45;200;18.038;-4.172;0.000;357.393
17;39.75;3.50;200;49.541;-3.753;0.000;181.147
18;39.75;3.77;100;11.313;-2.779;0.000;0.014
19;39.75;3.73;200;12.827;-4.102;0.000;0.036
20;39.75;4.04;100;10.580;-3.175;0.000;351.409
21;39.75;2.88;200;61.656;-4.253;0.000;177.295
22;39.75;3.50;200;8.703;-3.997;0.000;357.122
23;39.75;3.70;200;60.211;-5.234;0.000;177.582
24;39.75;2.61;200;62.484;-5.262;0.000;188.532
25;39.75;4.13;200;4.091;-1.957;0.000;331.299
26;39.75;2.45;100;65.375;-5.034;0.000;149.220
1;39.80;3.96;100;22.192;-4.745;0.000;181.614
2;39.80;4.23;200;43.009;-3.454;0.000;3.959
3;39.80;4.79;100;21.281;-2.849;0.000;178.661
4;39.80;4.96;100;22.454;-2.812;0.000;176.739
5;39.80;3.24;200;22.611;-3.903;0.000;16.102
6;39.80;4.19;100;22.913;-4.700;0.000;179.547
7;39.80;5.61;100;43.115;-4.471;0.000;356.366
8;39.80;4.66;100;24.998;-4.556;0.000;180.217
9;39.80;3.67;100;28.900;-3.724;0.000;353.679
10;39.80;5.25;100;36.123;-3.627;0.000;359.690
11;39.80;2.57;200;47.257;-3.683;0.000;181.354
12;39.80;5.80;100;29.956;-4.736;0.000;179.723
13;39.80;5.77;100;29.278;-3.005;0.000;357.619
14;39.80;3.57;200;20.822;-4.004;0.000;3.040
15;39.80;3.08;200;53.132;-4.590;0.000;179.793
16;39.80;3.44;200;18.086;-4.173;0.000;357.891
17;39.80;3.49;200;49.493;-3.754;0.000;181.176
18;39.80;3.77;100;11.366;-2.778;0.000;0.276
19;39.80;3.73;200;12.879;-4.102;0.000;0.030
20;39.80;4.03;100;10.635;-3.184;0.000;351.373
21;39.80;2.87;200;61.616;-4.251;0.000;177.338
22;39.80;3.50;200;8.751;-4.000;0.000;357.193
23;39.80;3.69;200;60.160;-5.232;0.000;177.658
24;39.80;2.61;200;62.448;-5.268;0.000;188.602
25;39.80;4.17;200;4.141;-1.985;0.000;331.249
26;39.80;2.78;100;65.331;-5.037;0.000;155.652
1;39.85;3.95;100;22.137;-4.746;0.000;181.390
2;39.85;4.21;200;43.067;-3.446;0.000;5.056
3;39.85;4.79;100;21.214;-2.847;0.000;178.714
4;39.85;4.99;100;22.384;-2.806;0.000;176.472
5;39.85;3.25;200;22.655;-3.890;0.000;16.066
6;39.85;4.18;100;22.855;-4.704;0.000;179.958
7;39.85;5.62;100;43.193;-4.477;0.000;356.081
8;39.85;4.67;100;24.933;-4.561;0.000;181.201
9;39.85;3.66;100;28.951;-3.728;0.000;354.014
10;39.85;5.25;100;36.196;-3.627;0.000;359.685
11;39.85;2.55;200;47.222;-3.685;0.000;181.564
12;39.85;5.81;100;29.876;-4.734;0.000;179.316
13;39.85;5.78;100;29.358;-3.008;0.000;357.453
14;39.85;3.59;200;20.871;-3.999;0.000;3.626
15;39.85;3.07;200;53.089;-4.590;0.000;179.669
16;39.85;3.44;200;18.134;-4.174;0.000;358.198
17;39.85;3.49;200;49.444;-3.755;0.000;181.200
18;39.85;3.76;100;11.418;-2.783;0.000;359.023
19;39.85;3.73;200;12.931;-4.102;0.000;0.025
20;39.85;4.03;100;10.690;-3.194;0.000;351.332
21;39.85;2.87;200;61.576;-4.249;0.000;177.379
22;39.85;3.49;200;8.800;-4.002;0.000;357.258
23;39.85;3.68;200;60.108;-5.230;0.000;177.725
24;39.85;2.60;200;62.412;-5.274;0.000;188.660
25;39.85;4.20;200;4.194;-2.010;0.000;331.896
26;39.85;3.06;100;65.285;-5.037;0.000;160.369
1;39.90;3.96;100;22.082;-4.746;0.000;181.017
2;39.90;4.20;200;43.125;-3.438;0.000;5.955
3;39.90;4.80;100;21.148;-2.846;0.000;178.758
4;39.90;4.96;100;22.316;-2.803;0.000;176.782
5;39.90;3.26;200;22.698;-3.878;0.000;15.988
6;39.90;4.18;100;22.797;-4.709;0.000;180.355
7;39.90;5.63;100;43.270;-4.483;0.000;355.866
8;39.90;4.67;100;24.868;-4.567;0.000;182.072
9;39.90;3.65;100;29.001;-3.732;0.000;354.401
10;39.90;5.25;100;36.269;-3.627;0.000;359.680
11;39.90;2.54;200;47.187;-3.686;0.000;181.713
12;39.90;5.82;100;29.795;-4.731;0.000;178.939
13;39.90;5.79;100;29.438;-3.013;0.000;357.260
14;39.90;3.61;200;20.921;-3.994;0.000;4.122
15;39.90;3.07;200;53.046;-4.589;0.000;179.561
16;39.90;3.44;200;18.182;-4.175;0.000;358.275
17;39.90;3.49;200;49.396;-3.757;0.000;181.220
18;39.90;3.76;100;11.470;-2.780;0.000;359.858
19;39.90;3.73;200;12.983;-4.102;0.000;0.021
20;39.90;4.02;100;10.745;-3.203;0.000;351.292
21;39.90;2.87;200;61.536;-4.247;0.000;177.419
22;39.90;3.48;200;8.848;-4.004;0.000;357.319
23;39.90;3.68;200;60.057;-5.228;0.000;177.784
24;39.90;2.60;200;62.377;-5.280;0.000;188.707
25;39.90;4.23;200;4.246;-2.038;0.000;331.963
26;39.90;3.30;100;65.238;-5.032;0.000;163.229
1;39.95;3.96;100;22.027;-4.746;0.000;180.521
2;39.95;4.18;200;43.183;-3.429;0.000;6.666
3;39.95;4.81;100;21.081;-2.844;0.000;178.797
4;39.95;4.95;100;22.247;-2.799;0.000;176.778
5;39.95;3.28;200;22.742;-3.865;0.000;15.890
6;39.95;4.17;100;22.740;-4.714;0.000;180.879
7;39.95;5.64;100;43.348;-4.490;0.000;355.704
8;39.95;4.68;100;24.804;-4.573;0.000;182.815
9;39.95;3.64;100;29.052;-3.736;0.000;354.834
10;39.95;5.25;100;36.341;-3.628;0.000;359.676
11;39.95;2.53;200;47.152;-3.687;0.000;181.781
12;39.95;5.83;100;29.714;-4.729;0.000;178.614
13;39.95;5.80;100;29.519;-3.017;0.000;357.052
14;39.95;3.63;200;20.971;-3.989;0.000;4.495
15;39.95;3.07;200;53.003;-4.589;0.000;179.465
16;39.95;3.44;200;18.229;-4.177;0.000;358.324
17;39.95;3.48;200;49.348;-3.758;0.000;181.237
18;39.95;3.76;100;11.522;-2.779;0.000;0.143
19;39.95;3.73;200;13.034;-4.102;0.000;0.017
20;39.95;4.02;100;10.800;-3.213;0.000;351.247
21;39.95;2.86;200;61.497;-4.245;0.000;177.458
22;39.95;3.48;200;8.896;-4.007;0.000;357.375
23;39.95;3.67;200;60.006;-5.227;0.000;177.832
24;39.95;2.60;200;62.341;-5.287;0.000;188.744
25;39.95;4.26;200;4.298;-2.065;0.000;332.096
26;39.95;3.52;100;65.190;-5.024;0.000;164.906
27;39.95;0.00;100;65.221;-3.862;0.000;145.363
1;40.00;3.96;100;21.972;-4.745;0.000;180.014
2;40.00;4.17;200;43.240;-3.420;0.000;7.247
3;40.00;4.81;100;21.014;-2.843;0.000;178.835
4;40.00;4.95;100;22.178;-2.794;0.000;176.667
5;40.00;3.30;200;22.786;-3.853;0.000;15.770
6;40.00;4.18;100;22.682;-4.721;0.000;181.564
7;40.00;5.64;100;43.427;-4.496;0.000;355.578
8;40.00;4.69;100;24.739;-4.580;0.000;183.444
9;40.00;3.64;100;29.102;-3.739;0.000;355.306
10;40.00;5.25;100;36.414;-3.628;0.000;359.672
11;40.00;2.52;200;47.117;-3.689;0.000;181.806
12;40.00;5.84;100;29.633;-4.725;0.000;178.306
13;40.00;5.81;100;29.599;-3.022;0.000;356.824
14;40.00;3.65;200;21.022;-3.983;0.000;4.810
15;40.00;3.07;200;52.961;-4.588;0.000;179.380
16;40.00;3.43;200;18.277;-4.178;0.000;358.454
17;40.00;3.48;200;49.299;-3.759;0.000;181.252
18;40.00;3.76;100;11.575;-2.778;0.000;0.364
19;40.00;3.73;200;13.086;-4.102;0.000;0.013
20;40.00;4.02;100;10.855;-3.223;0.000;351.200
21;40.00;2.86;200;61.457;-4.244;0.000;177.496
22;40.00;3.47;200;8.945;-4.009;0.000;357.427
23;40.00;3.67;200;59.955;-5.225;0.000;177.876
24;40.00;2.60;200;62.306;-5.293;0.000;188.771
25;40.00;4.28;200;4.351;-2.093;0.000;332.215
26;40.00;3.74;100;65.138;-5.016;0.000;166.482
27;40.00;0.92;100;65.211;-3.854;0.000;145.346
1;40.05;3.96;100;21.917;-4.743;0.000;179.463
2;40.05;4.16;200;43.297;-3.411;0.000;7.718
3;40.05;4.82;100;20.947;-2.841;0.000;178.876
4;40.05;4.94;100;22.110;-2.789;0.000;176.573
5;40.05;3.26;200;22.831;-3.844;0.000;14.564
6;40.05;4.19;100;22.624;-4.729;0.000;182.297
7;40.05;5.65;100;43.505;-4.503;0.000;355.481
8;40.05;4.70;100;24.674;-4.587;0.000;183.994
9;40.05;3.63;100;29.153;-3.741;0.000;355.814
10;40.05;5.25;100;36.487;-3.629;0.000;359.669
11;40.05;2.51;200;47.082;-3.690;0.000;181.801
12;40.05;5.85;100;29.552;-4.722;0.000;178.043
13;40.05;5.81;100;29.680;-3.027;0.000;356.586
14;40.05;3.67;200;21.073;-3.978;0.000;5.093
15;40.05;3.07;200;52.918;-4.587;0.000;179.306
16;40.05;3.43;200;18.325;-4.178;0.000;358.733
17;40.05;3.47;200;49.251;-3.760;0.000;181.266
18;40.05;3.76;100;11.627;-2.777;0.000;0.560
19;40.05;3.73;200;13.138;-4.102;0.000;0.011
20;40.05;4.02;100;10.910;-3.232;0.000;351.151
21;40.05;2.86;200;61.417;-4.242;0.000;177.533
22;40.05;3.47;200;8.993;-4.011;0.000;357.475
23;40.05;3.67;200;59.905;-5.223;0.000;177.914
24;40.05;2.60;200;62.270;-5.299;0.000;188.791
25;40.05;4.30;200;4.403;-2.121;0.000;332.020
26;40.05;3.91;100;65.084;-5.010;0.000;168.253
27;40.05;1.26;100;65.175;-3.887;0.000;157.836
1;40.10;3.95;100;21.862;-4.741;0.000;179.046
2;40.10;4.15;200;43.354;-3.402;0.000;8.088
3;40.10;4.84;100;20.880;-2.840;0.000;178.934
4;40.10;4.89;100;22.042;-2.785;0.000;176.550
5;40.10;3.21;200;22.874;-3.832;0.000;14.655
6;40.10;4.11;100;22.567;-4.734;0.000;182.244
7;40.10;5.65;100;43.583;-4.510;0.000;355.306
8;40.10;4.68;100;24.609;-4.595;0.000;184.669
9;40.10;3.63;100;29.203;-3.743;0.000;356.297
10;40.10;5.25;100;36.560;-3.629;0.000;359.666
11;40.10;2.51;200;47.047;-3.691;0.000;181.785
12;40.10;5.87;100;29.470;-4.725;0.000;179.187
13;40.10;5.81;100;29.760;-3.033;0.000;356.347
14;40.10;3.69;200;21.124;-3.973;0.000;5.106
15;40.10;3.05;200;52.876;-4.587;0.000;179.384
16;40.10;3.45;200;18.373;-4.179;0.000;358.894
17;40.10;3.48;200;49.203;-3.760;0.000;180.963
18;40.10;3.76;100;11.679;-2.782;0.000;359.240
19;40.10;3.73;200;13.190;-4.102;0.000;0.003
20;40.10;4.00;100;10.964;-3.243;0.000;350.927
21;40.10;2.85;200;61.378;-4.240;0.000;177.585
22;40.10;3.50;200;9.041;-4.011;0.000;357.977
23;40.10;3.69;200;59.853;-5.221;0.000;177.822
24;40.10;2.56;200;62.234;-5.300;0.000;187.316
25;40.10;4.31;200;4.458;-2.146;0.000;332.844
26;40.10;4.06;100;65.028;-5.004;0.000;169.678
27;40.10;1.66;100;65.143;-3.914;0.000;167.319
1;40.15;3.95;100;21.807;-4.739;0.000;178.651
2;40.15;4.14;200;43.411;-3.393;0.000;8.381
3;40.15;4.85;100;20.812;-2.839;0.000;179.011
4;40.15;4.86;100;21.975;-2.780;0.000;176.533
5;40.15;3.18;200;22.917;-3.822;0.000;14.380
6;40.15;4.02;100;22.512;-4.737;0.000;181.646
7;40.15;5.66;100;43.661;-4.517;0.000;355.192
8;40.15;4.64;100;24.545;-4.597;0.000;183.520
9;40.15;3.63;100;29.253;-3.744;0.000;356.825
10;40.15;5.25;100;36.633;-3.630;0.000;359.663
11;40.15;2.50;200;47.012;-3.692;0.000;181.753
12;40.15;5.89;100;29.388;-4.726;0.000;179.726
13;40.15;5.81;100;29.841;-3.039;0.000;356.096
14;40.15;3.71;200;21.175;-3.968;0.000;5.245
15;40.15;3.04;200;52.834;-4.587;0.000;179.414
16;40.15;3.45;200;18.420;-4.178;0.000;359.263
17;40.15;3.48;200;49.154;-3.760;0.000;180.754
18;40.15;3.77;100;11.731;-2.779;0.000;0.019
19;40.15;3.73;200;13.242;-4.102;0.000;359.997
20;40.15;4.00;100;11.019;-3.254;0.000;350.741
21;40.15;2.85;200;61.338;-4.239;0.000;177.634
22;40.15;3.51;200;9.090;-4.012;0.000;358.376
23;40.15;3.70;200;59.802;-5.219;0.000;177.776
24;40.15;2.53;200;62.199;-5.302;0.000;186.165
25;40.15;4.32;200;4.511;-2.173;0.000;333.003
26;40.15;4.19;100;64.970;-5.001;0.000;171.350
27;40.15;1.96;100;65.112;-3.935;0.000;174.148
1;40.20;3.95;100;21.752;-4.737;0.000;178.257
2;40.20;4.13;200;43.467;-3.383;0.000;8.609
3;40.20;4.82;100;20.746;-2.840;0.000;179.692
4;40.20;4.84;100;21.908;-2.775;0.000;176.525
5;40.20;3.16;200;22.960;-3.812;0.000;14.023
6;40.20;3.91;100;22.457;-4.731;0.000;178.895
7;40.20;5.66;100;43.740;-4.524;0.000;355.105
8;40.20;4.62;100;24.481;-4.600;0.000;183.000
9;40.20;3.64;100;29.304;-3.745;0.000;357.380
10;40.20;5.25;100;36.706;-3.630;0.000;359.661
11;40.20;2.50;200;46.978;-3.693;0.000;181.712
12;40.20;5.88;100;29.306;-4.726;0.000;179.825
13;40.20;5.80;100;29.921;-3.046;0.000;355.828
14;40.20;3.73;200;21.226;-3.962;0.000;5.469
15;40.20;3.04;200;52.791;-4.586;0.000;179.437
16;40.20;3.46;200;18.469;-4.178;0.000;359.603
17;40.20;3.48;200;49.106;-3.760;0.000;180.578
18;40.20;3.77;100;11.784;-2.778;0.000;0.258
19;40.20;3.73;200;13.294;-4.102;0.000;359.992
20;40.20;3.99;100;11.073;-3.264;0.000;350.579
21;40.20;2.85;200;61.299;-4.237;0.000;177.682
22;40.20;3.52;200;9.139;-4.012;0.000;358.718
23;40.20;3.71;200;59.751;-5.217;0.000;177.739
24;40.20;2.52;200;62.164;-5.303;0.000;185.175
25;40.20;4.33;200;4.565;-2.200;0.000;333.215
26;40.20;4.30;100;64.910;-4.994;0.000;172.057
27;40.20;2.24;100;65.080;-3.950;0.000;178.817
1;40.25;3.94;100;21.698;-4.735;0.000;177.966
2;40.25;4.13;200;43.524;-3.374;0.000;8.776
3;40.25;4.81;100;20.679;-2.842;0.000;180.125
4;40.25;4.82;100;21.841;-2.771;0.000;176.509
5;40.25;3.13;200;23.002;-3.802;0.000;13.620
6;40.25;3.84;100;22.404;-4.725;0.000;176.832
7;40.25;5.67;100;43.818;-4.531;0.000;355.038
8;40.25;4.60;100;24.417;-4.604;0.000;182.654
9;40.25;3.64;100;29.355;-3.745;0.000;357.940
10;40.25;5.25;100;36.778;-3.630;0.000;359.658
11;40.25;2.50;200;46.943;-3.694;0.000;181.665
12;40.25;5.88;100;29.225;-4.727;0.000;180.006
13;40.25;5.77;100;30.001;-3.054;0.000;355.240
14;40.25;3.71;200;21.277;-3.953;0.000;6.552
15;40.25;3.03;200;52.749;-4.586;0.000;179.458
16;40.25;3.48;200;18.517;-4.177;0.000;359.899
17;40.25;3.48;200;49.058;-3.760;0.000;180.424
18;40.25;3.77;100;11.836;-2.783;0.000;358.996
19;40.25;3.73;200;13.345;-4.102;0.000;359.988
20;40.25;3.99;100;11.128;-3.275;0.000;350.499
21;40.25;2.84;200;61.259;-4.236;0.000;177.728
22;40.25;3.54;200;9.188;-4.012;0.000;359.019
23;40.25;3.72;200;59.699;-5.214;0.000;177.703
24;40.25;2.50;200;62.129;-5.304;0.000;184.304
25;40.25;4.34;200;4.620;-2.226;0.000;333.402
26;40.25;4.36;100;64.850;-4.987;0.000;172.206
27;40.25;2.48;100;65.046;-3.961;0.000;181.783
1;40.30;3.94;100;21.643;-4.732;0.000;177.767
2;40.30;4.12;200;43.580;-3.365;0.000;8.899
3;40.30;4.80;100;20.612;-2.843;0.000;180.507
4;40.30;4.81;100;21.774;-2.766;0.000;176.486
5;40.30;3.11;200;23.044;-3.793;0.000;13.193
6;40.30;3.79;100;22.352;-4.719;0.000;175.055
7;40.30;5.67;100;43.896;-4.539;0.000;354.988
8;40.30;4.59;100;24.353;-4.607;0.000;182.397
9;40.30;3.66;100;29.405;-3.745;0.000;358.472
10;40.30;5.25;100;36.851;-3.631;0.000;359.656
11;40.30;2.50;200;46.908;-3.695;0.000;181.614
12;40.30;5.88;100;29.143;-4.728;0.000;180.167
13;40.30;5.75;100;30.080;-3.062;0.000;354.795
14;40.30;3.71;200;21.328;-3.944;0.000;7.370
15;40.30;3.02;200;52.707;-4.586;0.000;179.476
16;40.30;3.49;200;18.565;-4.176;0.000;0.162
17;40.30;3.48;200;49.009;-3.760;0.000;180.287
18;40.30;3.77;100;11.888;-2.780;0.000;359.806
19;40.30;3.73;200;13.397;-4.102;0.000;359.985
20;40.30;3.99;100;11.182;-3.286;0.000;350.412
21;40.30;2.84;200;61.220;-4.234;0.000;177.774
22;40.30;3.54;200;9.237;-4.012;0.000;359.288
23;40.30;3.73;200;59.647;-5.212;0.000;177.672
24;40.30;2.49;200;62.095;-5.304;0.000;183.530
25;40.30;4.35;200;4.673;-2.254;0.000;333.262
26;40.30;4.42;100;64.789;-4.981;0.000;172.905
27;40.30;2.69;100;65.009;-3.968;0.000;183.532
1;40.35;3.93;100;21.589;-4.730;0.000;177.611
2;40.35;4.12;200;43.637;-3.355;0.000;8.978
3;40.35;4.79;100;20.546;-2.845;0.000;180.852
4;40.35;4.74;100;21.708;-2.773;0.000;179.281
5;40.35;3.09;200;23.086;-3.785;0.000;12.765
6;40.35;3.74;100;22.300;-4.712;0.000;173.502
7;40.35;5.67;100;43.975;-4.546;0.000;354.950
8;40.35;4.58;100;24.290;-4.610;0.000;182.180
9;40.35;3.67;100;29.456;-3.745;0.000;358.930
10;40.35;5.25;100;36.924;-3.631;0.000;359.654
11;40.35;2.50;200;46.874;-3.695;0.000;181.561
12;40.35;5.89;100;29.061;-4.729;0.000;180.248
13;40.35;5.73;100;30.159;-3.071;0.000;354.401
14;40.35;3.72;200;21.379;-3.934;0.000;8.189
15;40.35;3.02;200;52.665;-4.585;0.000;179.490
16;40.35;3.51;200;18.614;-4.175;0.000;0.397
17;40.35;3.48;200;48.961;-3.760;0.000;180.166
18;40.35;3.78;100;11.941;-2.779;0.000;0.071
19;40.35;3.73;200;13.449;-4.102;0.000;359.982
20;40.35;3.99;100;11.237;-3.296;0.000;350.331
21;40.35;2.84;200;61.180;-4.233;0.000;177.819
22;40.35;3.55;200;9.287;-4.011;0.000;359.528
23;40.35;3.73;200;59.595;-5.210;0.000;177.646
24;40.35;2.48;200;62.060;-5.304;0.000;182.842
25;40.35;4.36;200;4.727;-2.281;0.000;333.239
26;40.35;4.48;100;64.727;-4.975;0.000;173.359
27;40.35;2.88;100;64.969;-3.971;0.000;183.876
1;40.40;3.92;100;21.534;-4.728;0.000;177.589
2;40.40;4.09;200;43.693;-3.351;0.000;7.528
3;40.40;4.78;100;20.479;-2.847;0.000;181.167
4;40.40;4.71;100;21.643;-2.776;0.000;180.405
5;40.40;3.08;200;23.128;-3.776;0.000;12.351
6;40.40;3.71;100;22.249;-4.703;0.000;172.116
7;40.40;5.68;100;44.053;-4.553;0.000;354.924
8;40.40;4.57;100;24.227;-4.613;0.000;182.018
9;40.40;3.63;100;29.507;-3.747;0.000;358.497
10;40.40;5.25;100;36.997;-3.632;0.000;359.652
11;40.40;2.50;200;46.839;-3.696;0.000;181.508
12;40.40;5.84;100;28.980;-4.727;0.000;179.735
13;40.40;5.72;100;30.238;-3.080;0.000;354.034
14;40.40;3.73;200;21.430;-3.924;0.000;9.021
15;40.40;3.01;200;52.624;-4.585;0.000;179.503
16;40.40;3.52;200;18.663;-4.174;0.000;0.584
17;40.40;3.48;200;48.913;-3.760;0.000;180.059
18;40.40;3.78;100;11.993;-2.779;0.000;0.278
19;40.40;3.73;200;13.501;-4.102;0.000;359.979
20;40.40;4.00;100;11.291;-3.307;0.000;350.258
21;40.40;2.84;200;61.141;-4.231;0.000;177.863
22;40.40;3.56;200;9.336;-4.011;0.000;359.741
23;40.40;3.74;200;59.544;-5.208;0.000;177.619
24;40.40;2.47;200;62.026;-5.305;0.000;182.230
25;40.40;4.36;200;4.783;-2.306;0.000;333.938
26;40.40;4.52;100;64.664;-4.971;0.000;174.229
27;40.40;3.04;100;64.927;-3.973;0.000;183.943
1;40.45;3.92;100;21.480;-4.726;0.000;177.666
2;40.45;4.07;200;43.750;-3.346;0.000;6.722
3;40.45;4.78;100;20.413;-2.850;0.000;181.450
4;40.45;4.69;100;21.578;-2.779;0.000;181.387
5;40.45;3.06;200;23.170;-3.768;0.000;11.965
6;40.45;3.71;100;22.198;-4.702;0.000;173.059
7;40.45;5.68;100;44.132;-4.560;0.000;354.904
8;40.45;4.56;100;24.163;-4.617;0.000;181.901
9;40.45;3.62;100;29.557;-3.750;0.000;358.289
10;40.45;5.25;100;37.070;-3.632;0.000;359.650
11;40.45;2.50;200;46.804;-3.697;0.000;181.484
12;40.45;5.82;100;28.899;-4.725;0.000;179.382
13;40.45;5.71;100;30.317;-3.090;0.000;353.705
14;40.45;3.74;200;21.480;-3.912;0.000;9.861
15;40.45;3.01;200;52.582;-4.585;0.000;179.515
16;40.45;3.54;200;18.712;-4.173;0.000;0.739
17;40.45;3.47;200;48.865;-3.760;0.000;179.964
18;40.45;3.78;100;12.046;-2.778;0.000;0.453
19;40.45;3.73;200;13.553;-4.102;0.000;359.976
20;40.45;4.00;100;11.346;-3.318;0.000;350.194
21;40.45;2.83;200;61.102;-4.230;0.000;177.906
22;40.45;3.57;200;9.386;-4.010;0.000;359.931
23;40.45;3.74;200;59.492;-5.205;0.000;177.597
24;40.45;2.46;200;61.992;-5.304;0.000;181.683
25;40.45;4.36;200;4.837;-2.332;0.000;334.072
26;40.45;4.56;100;64.601;-4.967;0.000;174.815
27;40.45;3.18;100;64.883;-3.974;0.000;183.872
1;40.50;3.92;100;21.425;-4.725;0.000;177.762
2;40.50;4.06;200;43.806;-3.341;0.000;6.032
3;40.50;4.78;100;20.347;-2.852;0.000;181.702
4;40.50;4.68;100;21.513;-2.783;0.000;182.241
5;40.50;3.05;200;23.212;-3.760;0.000;11.614
6;40.50;3.71;100;22.146;-4.700;0.000;173.444
7;40.50;5.69;100;44.211;-4.567;0.000;354.891
8;40.50;4.55;100;24.100;-4.620;0.000;181.784
9;40.50;3.61;100;29.607;-3.752;0.000;358.109
10;40.50;5.25;100;37.143;-3.633;0.000;359.648
11;40.50;2.51;200;46.769;-3.698;0.000;181.472
12;40.50;5.80;100;28.819;-4.723;0.000;179.048
13;40.50;5.69;100;30.395;-3.100;0.000;353.397
14;40.50;3.77;200;21.531;-3.900;0.000;10.673
15;40.50;3.01;200;52.540;-4.584;0.000;179.524
16;40.50;3.56;200;18.762;-4.172;0.000;0.836
17;40.50;3.47;200;48.816;-3.759;0.000;179.880
18;40.50;3.77;100;12.098;-2.782;0.000;359.166
19;40.50;3.73;200;13.605;-4.102;0.000;359.974
20;40.50;4.01;100;11.400;-3.329;0.000;350.139
21;40.50;2.83;200;61.062;-4.229;0.000;177.947
22;40.50;3.57;200;9.435;-4.010;0.000;0.103
23;40.50;3.75;200;59.440;-5.203;0.000;177.578
24;40.50;2.45;200;61.958;-5.304;0.000;181.197
25;40.50;4.37;200;4.892;-2.358;0.000;334.253
26;40.50;4.59;100;64.537;-4.963;0.000;175.278
27;40.50;3.30;100;64.837;-3.976;0.000;183.745
1;40.55;3.92;100;21.371;-4.724;0.000;177.911
2;40.55;4.05;200;43.862;-3.337;0.000;5.421
3;40.55;4.78;100;20.280;-2.855;0.000;181.926
4;40.55;4.67;100;21.448;-2.788;0.000;182.982
5;40.55;3.04;200;23.253;-3.753;0.000;11.303
6;40.55;3.70;100;22.095;-4.697;0.000;173.592
7;40.55;5.69;100;44.289;-4.575;0.000;354.851
8;40.55;4.55;100;24.037;-4.623;0.000;181.698
9;40.55;3.61;100;29.657;-3.754;0.000;357.938
10;40.55;5.25;100;37.216;-3.633;0.000;359.647
11;40.55;2.51;200;46.734;-3.699;0.000;181.467
12;40.55;5.79;100;28.738;-4.720;0.000;178.693
13;40.55;5.68;100;30.474;-3.104;0.000;354.527
14;40.55;3.80;200;21.583;-3.887;0.000;11.409
15;40.55;3.00;200;52.498;-4.584;0.000;179.532
16;40.55;3.58;200;18.811;-4.171;0.000;0.896
17;40.55;3.47;200;48.768;-3.759;0.000;179.760
18;40.55;3.78;100;12.151;-2.780;0.000;359.957
19;40.55;3.73;200;13.657;-4.102;0.000;359.972
